"image_path","instrument","state","image_id","background_aug"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_08_aug010.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","8","10.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_08_aug012.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","8","12.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_08_aug013.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","8","13.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_08_aug014.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","8","14.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_08_aug015.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","8","15.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_08_aug016.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","8","16.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_08_aug017.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","8","17.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_08_aug019.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","8","19.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_09.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","9",""
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_09_aug000.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","9","0.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_09_aug001.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","9","1.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_09_aug002.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","9","2.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_09_aug003.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","9","3.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_09_aug004.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","9","4.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_09_aug005.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","9","5.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_09_aug006.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","9","6.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_09_aug007.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","9","7.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_09_aug009.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","9","9.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_09_aug010.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","9","10.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_09_aug011.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","9","11.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_09_aug012.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","9","12.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_09_aug013.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","9","13.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_09_aug015.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","9","15.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_09_aug017.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","9","17.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_09_aug018.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","9","18.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_09_aug019.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","9","19.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_10_aug000.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","10","0.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_10_aug001.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","10","1.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_10_aug002.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","10","2.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_10_aug003.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","10","3.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_10_aug004.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","10","4.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_10_aug005.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","10","5.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_10_aug006.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","10","6.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_10_aug007.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","10","7.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_10_aug009.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","10","9.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_10_aug010.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","10","10.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_10_aug011.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","10","11.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_10_aug015.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","10","15.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_10_aug016.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","10","16.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_10_aug018.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","10","18.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_10_aug019.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","10","19.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_11.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","11",""
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_11_aug001.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","11","1.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_11_aug002.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","11","2.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_11_aug003.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","11","3.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_11_aug004.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","11","4.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_11_aug005.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","11","5.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_11_aug006.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","11","6.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_11_aug007.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","11","7.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_11_aug008.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","11","8.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_11_aug009.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","11","9.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_11_aug010.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","11","10.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_11_aug011.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","11","11.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_11_aug013.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","11","13.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_11_aug014.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","11","14.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_11_aug015.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","11","15.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_11_aug016.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","11","16.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_11_aug017.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","11","17.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_11_aug018.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","11","18.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_11_aug019.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","11","19.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_12_aug000.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","12","0.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_12_aug001.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","12","1.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_12_aug002.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","12","2.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_12_aug003.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","12","3.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_12_aug004.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","12","4.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_12_aug006.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","12","6.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_12_aug007.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","12","7.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_12_aug008.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","12","8.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_12_aug009.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","12","9.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_12_aug010.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","12","10.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_12_aug011.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","12","11.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_12_aug012.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","12","12.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_12_aug013.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","12","13.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_12_aug014.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","12","14.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_12_aug015.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","12","15.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_12_aug016.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","12","16.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_12_aug019.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","12","19.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_13.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","13",""
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_13_aug000.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","13","0.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_13_aug001.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","13","1.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_13_aug002.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","13","2.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_13_aug003.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","13","3.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_13_aug004.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","13","4.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_13_aug006.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","13","6.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_13_aug007.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","13","7.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_13_aug009.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","13","9.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_13_aug010.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","13","10.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_13_aug011.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","13","11.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_13_aug012.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","13","12.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_13_aug013.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","13","13.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_13_aug014.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","13","14.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_13_aug015.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","13","15.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_13_aug017.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","13","17.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_13_aug018.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","13","18.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_13_aug019.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","13","19.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_14_aug000.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","14","0.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_14_aug003.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","14","3.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_14_aug008.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","14","8.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_14_aug009.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","14","9.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_14_aug010.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","14","10.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_14_aug011.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","14","11.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_14_aug012.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","14","12.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_14_aug013.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","14","13.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_14_aug014.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","14","14.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_14_aug015.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","14","15.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_14_aug016.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","14","16.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_14_aug017.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","14","17.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_14_aug018.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","14","18.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_15.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","15",""
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_15_aug000.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","15","0.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_15_aug002.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","15","2.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_15_aug003.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","15","3.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_15_aug004.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","15","4.0"
