"image_path","instrument","state","image_id","background_aug"
"D:\augmented_data_random_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_closed_25_aug002.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","closed","25","2.0"
"D:\augmented_data_random_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_closed_25_aug004.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","closed","25","4.0"
"D:\augmented_data_random_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_closed_25_aug005.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","closed","25","5.0"
"D:\augmented_data_random_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_closed_25_aug006.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","closed","25","6.0"
"D:\augmented_data_random_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_closed_25_aug007.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","closed","25","7.0"
"D:\augmented_data_random_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_closed_25_aug008.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","closed","25","8.0"
"D:\augmented_data_random_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_closed_25_aug009.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","closed","25","9.0"
"D:\augmented_data_random_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_closed_25_aug010.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","closed","25","10.0"
"D:\augmented_data_random_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_closed_25_aug011.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","closed","25","11.0"
"D:\augmented_data_random_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_closed_25_aug012.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","closed","25","12.0"
"D:\augmented_data_random_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_closed_25_aug013.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","closed","25","13.0"
"D:\augmented_data_random_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_closed_25_aug014.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","closed","25","14.0"
"D:\augmented_data_random_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_closed_25_aug016.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","closed","25","16.0"
"D:\augmented_data_random_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_closed_25_aug017.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","closed","25","17.0"
"D:\augmented_data_random_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_closed_25_aug018.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","closed","25","18.0"
"D:\augmented_data_random_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_closed_25_aug019.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","closed","25","19.0"
"D:\augmented_data_random_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_01.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","1",""
"D:\augmented_data_random_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_01_aug000.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","1","0.0"
"D:\augmented_data_random_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_01_aug001.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","1","1.0"
"D:\augmented_data_random_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_01_aug005.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","1","5.0"
"D:\augmented_data_random_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_01_aug007.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","1","7.0"
"D:\augmented_data_random_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_01_aug009.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","1","9.0"
"D:\augmented_data_random_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_01_aug010.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","1","10.0"
"D:\augmented_data_random_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_01_aug012.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","1","12.0"
"D:\augmented_data_random_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_01_aug015.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","1","15.0"
"D:\augmented_data_random_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_01_aug016.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","1","16.0"
"D:\augmented_data_random_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_01_aug017.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","1","17.0"
"D:\augmented_data_random_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_01_aug019.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","1","19.0"
"D:\augmented_data_random_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_02.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","2",""
"D:\augmented_data_random_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_02_aug000.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","2","0.0"
"D:\augmented_data_random_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_02_aug002.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","2","2.0"
"D:\augmented_data_random_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_02_aug003.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","2","3.0"
"D:\augmented_data_random_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_02_aug004.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","2","4.0"
"D:\augmented_data_random_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_02_aug008.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","2","8.0"
"D:\augmented_data_random_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_02_aug009.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","2","9.0"
"D:\augmented_data_random_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_02_aug010.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","2","10.0"
"D:\augmented_data_random_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_02_aug011.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","2","11.0"
"D:\augmented_data_random_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_02_aug012.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","2","12.0"
"D:\augmented_data_random_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_02_aug015.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","2","15.0"
"D:\augmented_data_random_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_02_aug016.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","2","16.0"
"D:\augmented_data_random_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_02_aug017.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","2","17.0"
"D:\augmented_data_random_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_02_aug018.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","2","18.0"
"D:\augmented_data_random_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_02_aug019.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","2","19.0"
"D:\augmented_data_random_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_03.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","3",""
"D:\augmented_data_random_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_03_aug002.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","3","2.0"
"D:\augmented_data_random_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_03_aug003.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","3","3.0"
"D:\augmented_data_random_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_03_aug004.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","3","4.0"
"D:\augmented_data_random_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_03_aug005.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","3","5.0"
"D:\augmented_data_random_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_03_aug006.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","3","6.0"
"D:\augmented_data_random_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_03_aug007.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","3","7.0"
"D:\augmented_data_random_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_03_aug008.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","3","8.0"
"D:\augmented_data_random_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_03_aug009.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","3","9.0"
"D:\augmented_data_random_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_03_aug011.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","3","11.0"
"D:\augmented_data_random_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_03_aug012.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","3","12.0"
"D:\augmented_data_random_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_03_aug013.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","3","13.0"
"D:\augmented_data_random_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_03_aug014.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","3","14.0"
"D:\augmented_data_random_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_03_aug015.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","3","15.0"
"D:\augmented_data_random_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_03_aug016.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","3","16.0"
"D:\augmented_data_random_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_03_aug017.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","3","17.0"
"D:\augmented_data_random_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_03_aug018.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","3","18.0"
"D:\augmented_data_random_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_03_aug019.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","3","19.0"
"D:\augmented_data_random_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_04_aug000.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","4","0.0"
"D:\augmented_data_random_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_04_aug001.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","4","1.0"
"D:\augmented_data_random_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_04_aug002.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","4","2.0"
"D:\augmented_data_random_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_04_aug003.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","4","3.0"
"D:\augmented_data_random_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_04_aug005.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","4","5.0"
"D:\augmented_data_random_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_04_aug007.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","4","7.0"
"D:\augmented_data_random_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_04_aug008.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","4","8.0"
"D:\augmented_data_random_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_04_aug011.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","4","11.0"
"D:\augmented_data_random_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_04_aug012.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","4","12.0"
"D:\augmented_data_random_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_04_aug014.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","4","14.0"
"D:\augmented_data_random_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_04_aug015.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","4","15.0"
"D:\augmented_data_random_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_04_aug016.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","4","16.0"
"D:\augmented_data_random_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_04_aug017.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","4","17.0"
"D:\augmented_data_random_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_04_aug018.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","4","18.0"
"D:\augmented_data_random_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_04_aug019.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","4","19.0"
"D:\augmented_data_random_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_05_aug000.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","5","0.0"
"D:\augmented_data_random_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_05_aug001.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","5","1.0"
"D:\augmented_data_random_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_05_aug002.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","5","2.0"
"D:\augmented_data_random_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_05_aug004.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","5","4.0"
"D:\augmented_data_random_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_05_aug006.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","5","6.0"
"D:\augmented_data_random_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_05_aug007.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","5","7.0"
"D:\augmented_data_random_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_05_aug008.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","5","8.0"
"D:\augmented_data_random_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_05_aug009.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","5","9.0"
"D:\augmented_data_random_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_05_aug010.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","5","10.0"
"D:\augmented_data_random_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_05_aug011.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","5","11.0"
"D:\augmented_data_random_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_05_aug012.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","5","12.0"
"D:\augmented_data_random_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_05_aug013.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","5","13.0"
"D:\augmented_data_random_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_05_aug014.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","5","14.0"
"D:\augmented_data_random_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_05_aug015.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","5","15.0"
"D:\augmented_data_random_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_05_aug016.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","5","16.0"
"D:\augmented_data_random_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_05_aug017.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","5","17.0"
"D:\augmented_data_random_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_05_aug019.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","5","19.0"
"D:\augmented_data_random_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_06.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","6",""
"D:\augmented_data_random_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_06_aug000.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","6","0.0"
"D:\augmented_data_random_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_06_aug001.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","6","1.0"
"D:\augmented_data_random_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_06_aug002.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","6","2.0"
"D:\augmented_data_random_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_06_aug003.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","6","3.0"
"D:\augmented_data_random_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_06_aug004.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","6","4.0"
"D:\augmented_data_random_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_06_aug005.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","6","5.0"
"D:\augmented_data_random_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_06_aug007.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","6","7.0"
"D:\augmented_data_random_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_06_aug008.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","6","8.0"
"D:\augmented_data_random_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_06_aug009.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","6","9.0"
"D:\augmented_data_random_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_06_aug010.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","6","10.0"
"D:\augmented_data_random_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_06_aug011.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","6","11.0"
"D:\augmented_data_random_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_06_aug012.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","6","12.0"
"D:\augmented_data_random_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_06_aug013.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","6","13.0"
"D:\augmented_data_random_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_06_aug015.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","6","15.0"
"D:\augmented_data_random_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_06_aug016.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","6","16.0"
"D:\augmented_data_random_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_06_aug017.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","6","17.0"
"D:\augmented_data_random_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_06_aug018.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","6","18.0"
"D:\augmented_data_random_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_06_aug019.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","6","19.0"
"D:\augmented_data_random_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_07.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","7",""
"D:\augmented_data_random_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_07_aug000.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","7","0.0"
"D:\augmented_data_random_backgrounds\images\train\Needle_Holder_Mayo-Hegar_Straight_Carb-bite_Serrated_Jaws_8in_open_07_aug001.jpg","Needle Holder Mayo-Hegar Straight Carb-bite Serrated Jaws 8in","open","7","1.0"
